measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,141,Egypt,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,41813.40083433052,55119.778237046354,29464.686974114255
1,Deaths,145,Kuwait,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,167.38867446153995,183.82324761685697,151.7213582727749
1,Deaths,145,Kuwait,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,152.21381490521452,166.91243120829142,137.53983336529518
1,Deaths,139,Algeria,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,9151.078635490865,13246.237753989735,5927.034426122667
1,Deaths,139,Algeria,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,8718.749884304307,12865.224385021493,5129.463431702281
1,Deaths,142,Iran (Islamic Republic of),1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,22991.630318903437,32264.375162404853,14727.870417277396
1,Deaths,142,Iran (Islamic Republic of),2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,30048.159091226156,44227.901078833485,19006.927478373058
1,Deaths,143,Iraq,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,5670.944869442934,8452.787115762503,3868.1376645627947
1,Deaths,143,Iraq,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,4198.5584758358045,6136.049127908402,2561.129991134479
1,Deaths,152,Saudi Arabia,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,3462.6005039838387,5072.349324613588,2135.169260666928
1,Deaths,152,Saudi Arabia,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,2734.5887781413758,4091.9269072833167,1489.7469760385527
1,Deaths,146,Lebanon,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,1119.9868869396748,1486.7986412951093,798.9367671535003
1,Deaths,146,Lebanon,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,1019.6497827871679,1360.6388164423593,739.2068524925173
1,Deaths,148,Morocco,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,12165.069891082414,17306.739946009686,7790.635095481374
1,Deaths,148,Morocco,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,11099.018410574594,15912.349253247401,6679.767329414133
1,Deaths,149,Palestine,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,335.4978019407591,492.095308369488,233.13204977114043
1,Deaths,149,Palestine,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,302.2006378633072,439.67576068131115,194.18101428332068
1,Deaths,144,Jordan,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,731.8251891869604,1056.480902961765,492.80864387752047
1,Deaths,144,Jordan,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,667.1867667864325,951.6146214813131,416.94805611172956
1,Deaths,140,Bahrain,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,48.5945890321874,59.56955400928603,36.957934474593614
1,Deaths,140,Bahrain,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,32.143316551647644,41.84999930888519,23.1301691438016
1,Deaths,153,Syrian Arab Republic,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,2299.208921803577,3359.0138067669154,1520.4638831950922
1,Deaths,153,Syrian Arab Republic,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,1951.3773425632544,2860.164777142037,1282.5295111034784
1,Deaths,147,Libya,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,864.6092307109074,1322.1020901194252,537.5423080355981
1,Deaths,147,Libya,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,793.8814392061965,1169.328285136986,497.16396638974254
1,Deaths,139,Algeria,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,10107.070076927903,14259.316868239224,6604.882638860193
1,Deaths,139,Algeria,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,9557.899332840654,14257.200022705996,5610.45130462049
1,Deaths,145,Kuwait,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,232.1532391489792,251.76317716433226,210.2825376868906
1,Deaths,145,Kuwait,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,184.23229862358778,200.2419365614828,167.12172677562614
1,Deaths,154,Tunisia,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,4870.040449732995,6468.276507930171,3318.0855551583754
1,Deaths,154,Tunisia,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,3035.8513936921704,4407.121704559805,1703.5123662683443
1,Deaths,148,Morocco,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,10680.583800695393,14570.45393577267,6771.617720566434
1,Deaths,148,Morocco,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,9617.011411185711,13920.951045156547,6329.553540517396
1,Deaths,149,Palestine,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,317.5202853748811,443.9940697192297,224.4261868459592
1,Deaths,149,Palestine,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,285.75186312547834,404.86170980153196,184.23499737948327
1,Deaths,142,Iran (Islamic Republic of),1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,21956.715852588663,31341.39385761466,14544.899765694052
1,Deaths,142,Iran (Islamic Republic of),2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,28920.90717484713,41990.490053723326,18737.13385195386
1,Deaths,146,Lebanon,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,1074.216462285716,1404.335261171009,765.669900809451
1,Deaths,146,Lebanon,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,988.3496063829839,1326.7139817795814,711.41656754658
1,Deaths,152,Saudi Arabia,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,3280.356240048585,4664.067604016042,2196.635009514246
1,Deaths,152,Saudi Arabia,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,2571.5598639875693,3748.0653575404053,1442.1469092564992
1,Deaths,150,Oman,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,495.1765806694289,740.3748350200858,304.1604521793095
1,Deaths,150,Oman,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,455.86436104434273,678.3893073630869,275.7363154920178
1,Deaths,155,Türkiye,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,23471.28549301976,34853.52590997396,15971.846164285613
1,Deaths,155,Türkiye,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,22008.098411217918,32532.72212586914,13369.874790263075
1,Deaths,151,Qatar,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,48.44571415243569,69.74971381767816,26.927867492130886
1,Deaths,151,Qatar,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,23.31422991564333,33.35428204082274,14.354110254231612
1,Deaths,150,Oman,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,471.2712315844591,726.8692471781163,314.34651220975576
1,Deaths,150,Oman,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,420.71417857396517,608.9587827368882,260.6765659485829
1,Deaths,141,Egypt,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,39268.727599419966,52680.10378473172,27849.904899972178
1,Deaths,141,Egypt,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,38528.35533004521,50280.36879056474,28081.70046733836
1,Deaths,147,Libya,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,1082.3106043994662,1622.5281642745695,652.5718297326761
1,Deaths,147,Libya,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,1057.6175091339196,1598.604117438563,599.1417401099483
1,Deaths,153,Syrian Arab Republic,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,2112.6899602075996,3014.9779921021127,1462.563811511205
1,Deaths,153,Syrian Arab Republic,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,1830.4480796001505,2616.860467086225,1196.1066952983374
1,Deaths,156,United Arab Emirates,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,272.3271673617975,407.8348951757753,177.0510764618044
1,Deaths,156,United Arab Emirates,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,187.78572586917792,297.08757255426195,98.21850667112209
1,Deaths,139,Algeria,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,10983.882363544544,15948.668648997314,7043.728051796139
1,Deaths,139,Algeria,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,10351.831693580449,15256.251718918369,6318.214691062128
1,Deaths,140,Bahrain,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,49.54381765323093,63.09673677840465,38.10417355875476
1,Deaths,140,Bahrain,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,32.78717375538291,43.44723808352417,23.69964574718943
1,Deaths,152,Saudi Arabia,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,3561.9215809888683,5360.0207229607,2141.495137844323
1,Deaths,152,Saudi Arabia,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,2819.7762973894455,4399.682600391317,1534.0075950975977
1,Deaths,157,Yemen,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,9130.108889647967,13729.813931158023,5485.560225999934
1,Deaths,157,Yemen,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,10599.210254291072,15791.76011865885,5953.777285500724
1,Deaths,143,Iraq,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,5447.633640021319,8336.376610603244,3621.306738335112
1,Deaths,143,Iraq,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,3994.0773215501954,5786.880204385717,2515.3282814886707
1,Deaths,139,Algeria,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,8315.71039185742,11976.098327933307,5282.449438466875
1,Deaths,139,Algeria,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,7866.788308481884,11338.722169100334,4774.932097663739
1,Deaths,154,Tunisia,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,4490.370820847896,5981.694855056097,3097.9112669350798
1,Deaths,154,Tunisia,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,2768.1233476263596,3925.2630087948073,1676.529239718795
1,Deaths,144,Jordan,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,659.0374044928564,982.7489786469129,453.8512733267484
1,Deaths,144,Jordan,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,585.0991415847037,852.9240387846413,383.4441414704358
1,Deaths,151,Qatar,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,45.65076731679889,62.832869113756125,28.973264130017213
1,Deaths,151,Qatar,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,22.767829340259883,31.15069790761535,14.371266638953134
1,Deaths,142,Iran (Islamic Republic of),1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,24125.12117174152,33314.422795505634,16127.578397490033
1,Deaths,142,Iran (Islamic Republic of),2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,31912.162485196433,46871.874223174826,20994.33979020326
1,Deaths,153,Syrian Arab Republic,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,2376.3328377732614,3395.8210378914373,1549.0662869177418
1,Deaths,153,Syrian Arab Republic,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,2010.3785997665857,2980.294492063563,1259.2899282479755
1,Deaths,148,Morocco,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,12550.2817362592,17808.731008398,7944.471415963553
1,Deaths,148,Morocco,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,11478.657599114744,16844.722445490374,6706.228872653583
1,Deaths,154,Tunisia,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,5017.109775083242,6625.517705533878,3370.1593112597934
1,Deaths,154,Tunisia,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,3171.7144047539555,4685.023038562144,1799.9736990427723
1,Deaths,145,Kuwait,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,204.57576150876812,224.7441311047203,185.67024490740573
1,Deaths,145,Kuwait,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,163.49730615164066,177.97928854601233,148.04899270664654
1,Deaths,141,Egypt,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,39591.24800587114,52912.818489822144,28010.893341493917
1,Deaths,141,Egypt,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,38948.46020604226,52369.77269477369,27553.717113292016
1,Deaths,139,Algeria,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1986,6841.248361706748,10048.498394163003,4474.139849675764
1,Deaths,139,Algeria,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1986,6466.059805680818,9480.440294933722,3883.519696969751
1,Deaths,140,Bahrain,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,50.86714893479516,65.2109761920574,38.582635665887054
1,Deaths,140,Bahrain,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,33.78635701804259,44.74961326968916,23.841883374676158
1,Deaths,147,Libya,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,916.446769050298,1392.4733233561803,590.8813451082881
1,Deaths,147,Libya,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,856.4638532011066,1242.0045715089975,531.9334605091227
1,Deaths,146,Lebanon,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,1140.9945878249941,1511.9031949828172,823.4950460415155
1,Deaths,146,Lebanon,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,1050.951898595908,1373.0854797957834,754.8201639303707
1,Deaths,139,Algeria,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1985,7429.240189560199,10705.193075067029,4724.574939039066
1,Deaths,139,Algeria,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1985,7072.5890717717875,10427.683028597501,4184.236808421016
1,Deaths,155,Türkiye,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,24824.130854938685,36078.73214757582,16451.492076888193
1,Deaths,155,Türkiye,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,23343.756762039655,34733.072070639915,13880.39199021298
1,Deaths,140,Bahrain,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,47.30592669680427,59.545337414974874,36.26271019992908
1,Deaths,140,Bahrain,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,31.374476471194004,39.89562231810356,23.230072190488663
1,Deaths,149,Palestine,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,341.380031253496,496.99618913158986,234.82195307130834
1,Deaths,149,Palestine,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,307.9079625969012,447.9627604312697,194.69758867473143
1,Deaths,148,Morocco,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,11183.790765362368,15927.05259739237,6881.20294402851
1,Deaths,148,Morocco,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,10144.155284562126,14522.705852592519,6458.330681508302
1,Deaths,141,Egypt,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,40241.86104860867,53296.55426467163,28274.404310888625
1,Deaths,141,Egypt,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,40008.43070206302,54165.78676087286,28238.666309036522
1,Deaths,149,Palestine,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,322.47812484591793,457.07164563955837,227.59885819378977
1,Deaths,149,Palestine,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,289.9145208748988,415.3910299568915,187.94690911663744
1,Deaths,143,Iraq,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,5522.403121937365,8333.266991159475,3791.8575750270684
1,Deaths,143,Iraq,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,4062.1768228502056,5984.037668753394,2461.8680492457856
1,Deaths,140,Bahrain,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1986,45.27455729564333,58.216467251919745,34.90789517462769
1,Deaths,140,Bahrain,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1986,31.503786638335058,39.54086062156777,24.253525483642935
1,Deaths,155,Türkiye,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,21060.993082065655,31492.30181947962,14334.33082697318
1,Deaths,155,Türkiye,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,18545.82360624537,28163.34814512065,11642.94450240128
1,Deaths,140,Bahrain,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1985,45.46381868785618,58.248126983566706,35.38495168196177
1,Deaths,140,Bahrain,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1985,30.948552437179107,38.646278967604154,23.364002947161282
1,Deaths,141,Egypt,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,38823.89150812116,51864.24732952777,27600.960988631778
1,Deaths,141,Egypt,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,38124.604139641495,48743.16318125342,27996.743567591086
1,Deaths,150,Oman,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,561.1623525794141,836.1225873726552,339.5944173335555
1,Deaths,150,Oman,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,525.5928759799835,777.9386138163591,315.3430621941484
1,Deaths,144,Jordan,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,683.2593993676727,1001.8892360857197,482.3462401400293
1,Deaths,144,Jordan,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,608.7291485453711,877.7123553619338,381.4107031935071
1,Deaths,156,United Arab Emirates,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,242.4264756168012,361.1639496227651,147.91931236794474
1,Deaths,156,United Arab Emirates,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,163.47804116979145,252.3083258432041,88.8031234905661
1,Deaths,152,Saudi Arabia,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,3671.0235182948,5498.123018920328,2204.881853774532
1,Deaths,152,Saudi Arabia,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,2913.2906892340047,4615.532793013449,1650.3107549813851
1,Deaths,156,United Arab Emirates,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,281.21840964961103,423.5467606681728,178.00427517371526
1,Deaths,156,United Arab Emirates,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,193.7198571608235,305.6239682050824,101.81176479740617
1,Deaths,151,Qatar,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,48.308534882578506,69.7465874604562,26.626189800986765
1,Deaths,151,Qatar,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,23.574242058481975,34.046053247212996,14.185164586557354
1,Deaths,145,Kuwait,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,221.99023016290525,242.14538217068915,201.9589009693828
1,Deaths,145,Kuwait,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,173.18571099769488,188.1642682533874,157.44668363107962
1,Deaths,141,Egypt,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1986,36022.88481214635,47289.57775769892,26061.23819502307
1,Deaths,141,Egypt,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1986,34735.51183784715,44071.1699660119,25754.392794125357
1,Deaths,150,Oman,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,499.6548168764329,755.4203806945001,327.1691703461706
1,Deaths,150,Oman,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,453.5244612639525,674.485670854534,269.86711247099373
1,Deaths,157,Yemen,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,8813.105911159371,13784.395034402736,5337.6456925274415
1,Deaths,157,Yemen,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1984,10163.608762645023,15563.287411520594,5797.532485092826
1,Deaths,157,Yemen,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,9197.563327994403,14037.05773835633,5552.705248351501
1,Deaths,157,Yemen,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,10665.495278558355,16102.505823678335,6045.652505584597
1,Deaths,139,Algeria,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1988,6140.762876182771,9031.278879564166,4167.222919441504
1,Deaths,139,Algeria,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1988,5712.228960887326,8454.90989654178,3480.4244085251166
1,Deaths,151,Qatar,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,48.20692388340301,66.69058698704282,29.888261921526677
1,Deaths,151,Qatar,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1983,22.845130257854155,31.989201563430797,14.156912410108669
1,Deaths,150,Oman,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1985,453.87832644471985,667.3272614794909,292.76993171365274
1,Deaths,150,Oman,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1985,399.6461278540387,589.4433848542009,256.13103318761915
1,Deaths,153,Syrian Arab Republic,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,2441.097927788911,3496.823791850413,1539.5483760079915
1,Deaths,153,Syrian Arab Republic,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,2057.296285779192,3038.430531016176,1352.5563182040444
1,Deaths,141,Egypt,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1985,37784.56884680688,49978.28541884629,27086.601242102846
1,Deaths,141,Egypt,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1985,36571.25061575224,46214.53496576106,27068.87931077408
1,Deaths,142,Iran (Islamic Republic of),1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,24697.738894904378,35417.921235337024,15955.875597250686
1,Deaths,142,Iran (Islamic Republic of),2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,32559.945544264814,46659.19524224977,21280.90093768897
1,Deaths,151,Qatar,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1985,44.29640217121652,59.586006259852546,29.266130471015295
1,Deaths,151,Qatar,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1985,22.73618540429044,30.616793604586544,14.808188303968313
1,Deaths,154,Tunisia,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,5183.338701644443,6824.730822720048,3458.1093419860294
1,Deaths,154,Tunisia,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,3270.0782486269186,4889.981446634214,1848.8526681200387
1,Deaths,140,Bahrain,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1988,46.23686323349539,60.23349657722706,36.34810518775196
1,Deaths,140,Bahrain,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1988,32.83564415764685,41.3736505213433,25.065278525650164
1,Deaths,146,Lebanon,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,1127.0655279147736,1430.733300259878,813.3959798877189
1,Deaths,146,Lebanon,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1982,1039.9653030925138,1345.5468415613327,748.5800861841584
1,Deaths,139,Algeria,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1987,6477.3795566829,9603.544811135529,4280.184809974656
1,Deaths,139,Algeria,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1987,6047.348747628479,8969.052248367567,3695.321848198702
1,Deaths,143,Iraq,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,5589.878506322557,8294.435913676774,3799.9399938791153
1,Deaths,143,Iraq,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1981,4135.664126469461,6044.903148128332,2540.284591530169
1,Deaths,155,Türkiye,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,25838.6366924522,37483.47071444694,16522.00142319482
1,Deaths,155,Türkiye,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1980,23964.046675203732,35348.06685930212,14097.829949923133
1,Deaths,156,United Arab Emirates,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1986,226.62963601257587,330.7961457574502,142.46518397339864
1,Deaths,156,United Arab Emirates,2,Female,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1986,147.13597753436187,221.06021088737347,83.49963884500026
1,Deaths,139,Algeria,1,Male,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1989,5863.98285377174,8633.807973113113,4093.489303915786
